gamePk,date,season,homeAbbr,awayAbbr,homeStarterId,awayStarterId,home_starter_era_pre_game,away_starter_era_pre_game,home_starter_fip_pre_game,away_starter_fip_pre_game,home_starter_k_pct_pre_game,away_starter_k_pct_pre_game,home_starter_bb_pct_pre_game,away_starter_bb_pct_pre_game,home_starter_k_minus_bb_pre_game,away_starter_k_minus_bb_pre_game,home_starter_whip_pre_game,away_starter_whip_pre_game,home_starter_hr_per_9_pre_game,away_starter_hr_per_9_pre_game,home_starter_days_rest,away_starter_days_rest,home_starter_hand,away_starter_hand,starter_era_diff,starter_fip_diff,starter_k_minus_bb_diff,starter_whip_diff,starter_hr_per_9_diff,starter_rest_diff,home_starter_missing,away_starter_missing
319929,2012-09-16,2012,NYY,TBR,493133.0,519043.0,3.07,2.89,3.9524752475247524,2.342857142857143,0.19212410501193317,0.375,0.05847255369928401,0.075,0.13365155131264916,0.3,1.21,1.29,1.0693069306930694,0.9642857142857142,5.0,5.0,R,L,0.17999999999999972,1.6096181046676095,-0.16634844868735083,-0.08000000000000007,0.10502121640735518,0.0,0,0
319930,2012-09-16,2012,ATL,WSN,501985.0,461829.0,4.14,3.12,3.5629032258064517,3.813861386138614,0.21329639889196675,0.22800925925925927,0.08310249307479224,0.10532407407407407,0.1301939058171745,0.1226851851851852,1.49,1.32,0.7620967741935484,0.7574257425742574,6.0,6.0,L,L,1.0199999999999996,-0.25095816033216245,0.007508720631989291,0.16999999999999993,0.004671031619290944,0.0,0,0
319878,2012-09-17,2012,CHW,DET,500779.0,450729.0,,2.83,,3.19075500770416,,0.16685714285714287,,0.04228571428571429,,0.12457142857142858,,1.06,,0.4576271186440678,7.0,6.0,L,R,,,,,,1.0,1,0
319931,2012-09-17,2012,MIA,ATL,453281.0,218596.0,4.63,3.22,4.153974895397489,3.5674418604651166,0.1504424778761062,0.17873303167420815,0.08259587020648967,0.06334841628959276,0.06784660766961653,0.11538461538461539,1.41,1.14,0.7907949790794978,0.586046511627907,7.0,6.0,L,R,1.4099999999999997,0.5865330349323727,-0.04753800771499886,0.27,0.2047484674515908,1.0,0,0
319932,2012-09-17,2012,SEA,BAL,456051.0,501957.0,4.47,5.52,4.26508875739645,4.167741935483871,0.18218623481781376,0.1602787456445993,0.08906882591093117,0.08710801393728224,0.0931174089068826,0.07317073170731705,1.51,1.65,0.9585798816568047,0.7258064516129032,75.0,15.0,R,R,-1.0499999999999998,0.09734682191257882,0.01994667719956554,-0.1399999999999999,0.2327734300439015,60.0,0,0
319933,2012-09-17,2012,TBR,BOS,502171.0,346871.0,3.42,6.03,3.788607594936709,4.715463917525773,0.16517857142857142,0.10884353741496598,0.09375,0.08390022675736962,0.07142857142857142,0.024943310657596363,1.33,1.69,0.5126582278481013,0.8350515463917526,5.0,5.0,R,R,-2.6100000000000003,-0.9268563225890643,0.04648526077097506,-0.3599999999999999,-0.3223933185436513,0.0,0,0
319934,2012-09-17,2012,SFG,COL,518516.0,468504.0,3.21,3.62,2.843322475570033,4.401030927835052,0.22630331753554503,0.18137847642079807,0.054502369668246446,0.10519951632406288,0.17180094786729858,0.0761789600967352,1.21,1.31,0.5276872964169381,0.9278350515463918,6.0,6.0,L,R,-0.41000000000000014,-1.557708452265019,0.09562198777056338,-0.10000000000000009,-0.40014775512945366,0.0,0,0
319935,2012-09-17,2012,NYM,PHI,285079.0,424324.0,3.28,2.4,3.9428115015974443,2.778796561604585,0.15296803652968036,0.25869565217391305,0.06164383561643835,0.04565217391304348,0.091324200913242,0.21304347826086956,1.23,1.03,0.7763578274760383,0.6962750716332379,6.0,5.0,R,L,0.8799999999999999,1.1640149399928594,-0.12171927734762755,0.19999999999999996,0.08008275584280045,1.0,0,0
319936,2012-09-17,2012,CHC,PIT,475243.0,429781.0,4.84,4.79,4.2377358490566035,5.024675324675325,0.16414686825053995,0.11666666666666667,0.08639308855291576,0.05909090909090909,0.07775377969762419,0.05757575757575758,1.49,1.39,0.8490566037735849,1.4025974025974026,5.0,6.0,L,R,0.04999999999999982,-0.7869394756187216,0.02017802212186661,0.10000000000000009,-0.5535407988238177,-1.0,0,0
319937,2012-09-18,2012,MIA,ATL,543135.0,430904.0,3.63,3.66,4.526923076923078,3.957700205338809,0.15753424657534246,0.14119359534206696,0.136986301369863,0.07278020378457059,0.02054794520547945,0.06841339155749637,1.38,1.29,0.5192307692307693,0.6098562628336756,7.0,6.0,R,L,-0.03000000000000025,0.5692228715842687,-0.04786544635201692,0.08999999999999986,-0.09062549360290628,1.0,0,0
319938,2012-09-18,2012,SEA,BAL,541640.0,612672.0,,,,,,,,,,,,,,,7.0,5.0,R,L,,,,,,2.0,1,1
319939,2012-09-18,2012,TBR,BOS,476451.0,467094.0,2.95,6.1,4.612698412698413,5.619354838709677,0.1511627906976744,0.1276595744680851,0.09302325581395349,0.1702127659574468,0.05813953488372092,-0.04255319148936171,1.15,1.94,1.0,0.8709677419354839,5.0,5.0,R,L,-3.1499999999999995,-1.006656426011264,0.10069272637308263,-0.79,0.12903225806451613,0.0,0,0
319940,2012-09-18,2012,KCR,CHW,460024.0,425856.0,4.68,4.37,4.462626262626262,3.9848537005163513,0.1532934131736527,0.18922305764411027,0.07425149700598803,0.05639097744360902,0.07904191616766466,0.13283208020050125,1.28,1.16,1.0454545454545454,1.0223752151462995,6.0,6.0,R,R,0.3099999999999996,0.4777725621099109,-0.05379016403283658,0.1200000000000001,0.023079330308245938,0.0,0,0
319941,2012-09-18,2012,CHC,CIN,430683.0,456701.0,5.68,4.43,5.094736842105263,4.2303030303030305,0.08333333333333333,0.1889483065953654,0.08333333333333333,0.058823529411764705,0.0,0.13012477718360071,1.58,1.28,0.7105263157894737,1.2272727272727273,7.0,6.0,R,R,1.25,0.8644338118022326,-0.13012477718360071,0.30000000000000004,-0.5167464114832536,1.0,0,0
319942,2012-09-18,2012,SFG,COL,453311.0,433585.0,2.74,4.82,3.342857142857143,4.276502732240438,0.24444444444444444,0.1133250311332503,0.09555555555555556,0.048567870485678705,0.14888888888888888,0.0647571606475716,1.21,1.44,0.6221198156682027,0.9344262295081968,6.0,6.0,R,L,-2.08,-0.9336455893832949,0.08413172824131727,-0.22999999999999998,-0.312306413839994,0.0,0,0
319943,2012-09-18,2012,STL,HOU,346798.0,472551.0,3.39,7.32,3.842477876106195,6.505084745762712,0.1432258064516129,0.15151515151515152,0.05419354838709677,0.09090909090909091,0.08903225806451612,0.06060606060606061,1.17,1.88,0.7646017699115044,2.2881355932203387,6.0,6.0,R,L,-3.93,-2.6626068696565173,0.02842619745845551,-0.71,-1.5235338233088342,0.0,0,0
319945,2012-09-18,2012,PIT,MIL,150359.0,451596.0,5.15,3.52,4.949562171628722,3.764308681672026,0.2066905615292712,0.23930635838150288,0.0991636798088411,0.06820809248554913,0.10752688172043011,0.17109826589595376,1.43,1.22,1.4658493870402802,1.1720257234726688,6.0,6.0,R,R,1.6300000000000003,1.185253489956696,-0.06357138417552365,0.20999999999999996,0.29382366356761147,0.0,0,0
319946,2012-09-18,2012,CLE,MIN,453307.0,502208.0,4.09,7.2,4.325,6.0,0.15859030837004406,0.19047619047619047,0.07488986784140969,0.14285714285714285,0.08370044052863437,0.047619047619047616,1.42,1.2,1.0657894736842106,1.8,360.0,6.0,L,R,-3.1100000000000003,-1.6749999999999998,0.03608139290958676,0.21999999999999997,-0.7342105263157894,354.0,0,0
319947,2012-09-18,2012,DET,OAK,453286.0,456167.0,4.43,,4.317948717948719,,0.20888355342136855,,0.06722689075630252,,0.14165666266506605,,1.35,,1.3384615384615384,,6.0,6.0,R,R,,,,,,0.0,0,1
319949,2012-09-18,2012,ARI,SDP,453178.0,445590.0,2.88,6.0,3.393693693693694,7.616666666666667,0.22,0.1320754716981132,0.06111111111111111,0.07547169811320754,0.15888888888888889,0.05660377358490566,1.09,1.25,0.7702702702702703,3.0,7.0,8.0,R,L,-3.12,-4.222972972972974,0.10228511530398322,-0.15999999999999992,-2.22972972972973,-1.0,0,0
319950,2012-09-18,2012,ANA,TEX,450308.0,133225.0,2.41,4.8,3.373974540311174,4.079736408566721,0.21382289416846653,0.21679909194097616,0.06047516198704104,0.09307604994324631,0.1533477321814255,0.12372304199772985,1.01,1.45,0.7637906647807639,1.0230642504118617,5.0,6.0,R,R,-2.3899999999999997,-0.7057618682555473,0.02962469018369565,-0.43999999999999995,-0.2592735856310978,-1.0,0,0
319944,2012-09-19,2012,WSN,LAD,458709.0,277417.0,3.7,2.89,4.456317689530686,3.7492227979274615,0.1311881188118812,0.22816166883963493,0.09405940594059406,0.06779661016949153,0.037128712871287134,0.1603650586701434,1.46,1.03,0.7310469314079423,0.9792746113989638,7.0,6.0,L,R,0.81,0.7070948916032247,-0.12323634579885626,0.42999999999999994,-0.24822767999102147,1.0,0,0
319951,2012-09-19,2012,NYY,TOR,120485.0,506693.0,3.28,3.53,3.9674418604651165,4.142408376963351,0.1884328358208955,0.15444015444015444,0.07649253731343283,0.03088803088803089,0.11194029850746268,0.12355212355212356,1.27,1.13,0.9069767441860465,1.130890052356021,84.0,6.0,L,R,-0.25,-0.17496651649823436,-0.011611825044660878,0.14000000000000012,-0.22391330816997457,78.0,0,0
319952,2012-09-19,2012,MIA,ATL,435178.0,450665.0,1.64,0.0,2.8187845303867407,1.485714285714286,0.23931623931623933,0.25,0.08547008547008547,0.0,0.15384615384615385,0.25,0.98,0.43,0.2983425414364641,0.0,7.0,5.0,R,R,1.64,1.3330702446724547,-0.09615384615384615,0.55,0.2983425414364641,2.0,0,0
319953,2012-09-19,2012,SEA,BAL,433587.0,434578.0,3.47,3.69,3.3069900142653355,4.95,0.23029045643153526,0.12356979405034325,0.06950207468879668,0.07665903890160183,0.16078838174273857,0.04691075514874142,1.22,1.31,0.7318116975748931,1.2311320754716981,6.0,5.0,R,L,-0.21999999999999975,-1.6430099857346647,0.11387762659399715,-0.09000000000000008,-0.49932037789680506,1.0,0,0
319954,2012-09-19,2012,TBR,BOS,502042.0,493137.0,,5.3,,5.128571428571428,,0.15568862275449102,,0.1377245508982036,,0.017964071856287428,,1.47,,0.9642857142857142,11.0,5.0,R,R,,,,,,6.0,1,0
319955,2012-09-19,2012,KCR,CHW,136600.0,519242.0,3.77,2.79,4.561290322580645,3.2985915492957747,0.14831804281345565,0.2743055555555556,0.0764525993883792,0.09375,0.07186544342507645,0.18055555555555558,1.3,1.11,1.0451612903225806,0.7605633802816901,5.0,5.0,L,L,0.98,1.2626987732848707,-0.10869011213047913,0.18999999999999995,0.2845979100408905,0.0,0,0
319956,2012-09-19,2012,CHC,CIN,543734.0,502190.0,,3.86,,4.398807157057655,,0.17027417027417027,,0.05483405483405483,,0.11544011544011544,,1.17,,1.234592445328032,5.0,8.0,L,R,,,,,,-3.0,1,0
319957,2012-09-19,2012,SFG,COL,430912.0,543022.0,2.88,4.75,3.087218045112782,5.066197183098591,0.19735391400220506,0.11690363349131122,0.06945975744211687,0.11216429699842022,0.12789415656008818,0.0047393364928910026,1.08,1.67,0.36541353383458647,0.8873239436619719,5.0,5.0,R,R,-1.87,-1.9789791379858093,0.12315482006719718,-0.5899999999999999,-0.5219104098273855,0.0,0,0
319958,2012-09-19,2012,STL,HOU,458681.0,449173.0,3.12,4.5,3.055769230769231,3.0333333333333337,0.29411764705882354,0.1744186046511628,0.08088235294117647,0.09302325581395349,0.21323529411764708,0.08139534883720931,1.04,1.72,0.7788461538461539,0.0,6.0,6.0,R,R,-1.38,0.022435897435897356,0.13183994528043777,-0.6799999999999999,0.7788461538461539,0.0,0,0
319959,2012-09-19,2012,WSN,LAD,519455.0,421685.0,3.18,3.64,3.3363636363636364,4.342578125,0.18731117824773413,0.17246175243393602,0.04682779456193353,0.08066759388038942,0.1404833836858006,0.0917941585535466,1.15,1.37,0.6694214876033058,1.0546875,8.0,7.0,R,R,-0.45999999999999996,-1.0062144886363638,0.048689225132254,-0.2200000000000002,-0.3852660123966942,1.0,0,0
319960,2012-09-19,2012,PIT,MIL,519015.0,462136.0,,4.08,,3.8474820143884894,,0.23097112860892388,,0.07611548556430446,,0.1548556430446194,,1.21,,1.0683453237410072,,8.0,R,R,,,,,,,1,0
319961,2012-09-19,2012,CLE,MIN,502083.0,521230.0,6.11,6.17,3.539622641509434,4.271428571428571,0.16666666666666666,0.16,0.08333333333333333,0.06,0.08333333333333333,0.1,1.87,1.5,0.5094339622641509,1.1571428571428573,6.0,6.0,R,R,-0.05999999999999961,-0.7318059299191373,-0.016666666666666677,0.3700000000000001,-0.6477088948787063,0.0,0,0
319962,2012-09-19,2012,DET,OAK,434378.0,474463.0,2.4,4.0,3.168127490039841,4.136,0.2579979360165119,0.17134831460674158,0.058823529411764705,0.0702247191011236,0.19917440660474717,0.10112359550561797,0.92,1.33,0.8605577689243028,0.8640000000000001,5.0,6.0,R,L,-1.6,-0.9678725099601593,0.09805081109912919,-0.41000000000000003,-0.0034422310756972996,-1.0,0,0
319963,2012-09-19,2012,NYM,PHI,518774.0,430935.0,,2.79,,3.227777777777778,,0.22823529411764706,,0.05176470588235294,,0.17647058823529413,,0.99,,0.7916666666666666,7.0,5.0,R,L,,,,,,2.0,1,0
319964,2012-09-19,2012,ARI,SDP,502239.0,450172.0,4.16,5.71,4.273836276083467,5.463803680981595,0.16315205327413984,0.21267893660531698,0.09100998890122086,0.1329243353783231,0.07214206437291898,0.07975460122699388,1.43,1.57,0.8234349919743179,1.5736196319018405,7.0,8.0,R,R,-1.5499999999999998,-1.1899674048981277,-0.007612536854074897,-0.14000000000000012,-0.7501846399275226,-1.0,0,0
319965,2012-09-19,2012,ANA,TEX,450351.0,502706.0,2.94,3.95,3.4149253731343285,4.1141414141414145,0.22513661202185792,0.19217081850533807,0.08087431693989071,0.07947805456702253,0.1442622950819672,0.11269276393831554,1.19,1.35,0.6447761194029851,1.0,5.0,6.0,L,L,-1.0100000000000002,-0.699216041007086,0.03156953114365166,-0.16000000000000014,-0.35522388059701493,-1.0,0,0
319966,2012-09-19,2012,NYY,TOR,475479.0,460069.0,,2.92,,4.373333333333333,,0.1941112322791712,,0.08724100327153762,,0.10687022900763359,,1.14,,1.04,7.0,7.0,R,L,,,,,,0.0,1,0
319948,2012-09-20,2012,NYM,PHI,458550.0,543031.0,,,,,,,,,,,,,,,12.0,7.0,R,R,,,,,,5.0,1,1
319967,2012-09-20,2012,TBR,BOS,456034.0,453329.0,3.49,3.48,3.4942050520059436,4.518548387096774,0.2374727668845316,0.16997167138810199,0.06862745098039216,0.08781869688385269,0.16884531590413943,0.0821529745042493,1.14,1.29,0.8826151560178306,1.0887096774193548,6.0,5.0,L,R,0.010000000000000231,-1.0243433350908306,0.08669234139989013,-0.15000000000000013,-0.20609452140152418,1.0,0,0
319968,2012-09-20,2012,KCR,CHW,425386.0,434538.0,4.33,5.09,4.656730769230769,4.718610421836228,0.14623172103487064,0.1895093062605753,0.07424071991001124,0.12690355329949238,0.0719910011248594,0.06260575296108292,1.34,1.49,1.125,0.9379652605459057,5.0,5.0,R,L,-0.7599999999999998,-0.0618796526054588,0.009385248163776477,-0.1499999999999999,0.18703473945409432,0.0,0,0
319969,2012-09-20,2012,CHC,CIN,460072.0,456501.0,5.36,2.31,5.625531914893617,3.6294871794871795,0.18385650224215247,0.1648177496038035,0.09417040358744394,0.07448494453248812,0.08968609865470853,0.09033280507131537,1.79,1.09,1.9148936170212767,0.46153846153846156,5.0,5.0,R,R,3.0500000000000003,1.996044735406438,-0.0006467064166068431,0.7,1.4533551554828152,0.0,0,0
319970,2012-09-20,2012,SFG,COL,217096.0,407822.0,5.87,3.51,5.771428571428572,3.538983050847458,0.14222222222222222,0.21224489795918366,0.10666666666666667,0.08979591836734693,0.03555555555555555,0.12244897959183673,1.4,1.19,1.6770186335403727,0.6101694915254238,5.0,485.0,L,L,2.3600000000000003,2.2324455205811145,-0.08689342403628118,0.20999999999999996,1.066849142014949,-480.0,0,0
319971,2012-09-20,2012,STL,HOU,448802.0,502032.0,3.56,3.77,3.400342465753425,4.194623655913979,0.18886198547215496,0.22138364779874214,0.06053268765133172,0.0880503144654088,0.12832929782082325,0.13333333333333336,1.32,1.33,0.6934931506849316,1.1612903225806452,5.0,12.0,L,R,-0.20999999999999996,-0.7942811901605542,-0.005004035512510108,-0.010000000000000009,-0.4677971718957137,-7.0,0,0
319972,2012-09-20,2012,WSN,LAD,446321.0,425626.0,3.0,4.55,4.381818181818182,4.216129032258065,0.148014440433213,0.20947630922693267,0.07220216606498195,0.06608478802992519,0.07581227436823104,0.1433915211970075,1.26,1.35,0.9545454545454546,1.3064516129032258,6.0,6.0,L,L,-1.5499999999999998,0.1656891495601167,-0.06757924682877645,-0.09000000000000008,-0.35190615835777117,0.0,0,0
319973,2012-09-20,2012,PIT,MIL,434643.0,571666.0,3.49,0.0,4.32565445026178,5.7,0.20544554455445543,0.2,0.0853960396039604,0.3,0.12004950495049503,-0.09999999999999998,1.31,2.5,1.1780104712041886,0.0,5.0,6.0,L,R,3.49,-1.3743455497382202,0.22004950495049502,-1.19,1.1780104712041886,-1.0,0,0
319974,2012-09-20,2012,CLE,MIN,446372.0,458220.0,8.31,4.15,4.353846153846154,4.41978021978022,0.2,0.15151515151515152,0.12,0.09848484848484848,0.08000000000000002,0.05303030303030304,2.08,1.32,0.0,0.5934065934065934,6.0,6.0,R,R,4.16,-0.0659340659340657,0.026969696969696977,0.76,-0.5934065934065934,0.0,0,0
319975,2012-09-20,2012,DET,OAK,434671.0,543548.0,3.67,3.81,3.5208828522920204,3.7384615384615385,0.2433734939759036,0.13636363636363635,0.07710843373493977,0.03636363636363636,0.16626506024096382,0.09999999999999999,1.28,1.23,0.9168081494057725,0.6923076923076923,5.0,6.0,R,L,-0.14000000000000012,-0.21757868616951814,0.06626506024096383,0.050000000000000044,0.2245004570980802,-1.0,0,0
319976,2012-09-20,2012,ARI,SDP,572140.0,453385.0,,3.88,,4.383946488294314,,0.12412177985948478,,0.08899297423887588,,0.0351288056206089,,1.42,,0.7224080267558528,6.0,8.0,L,L,,,,,,-2.0,1,0
319977,2012-09-20,2012,ANA,TEX,425844.0,506433.0,3.83,,3.1533980582524275,,0.2811188811188811,,0.06293706293706294,,0.21818181818181817,,1.2,,0.996116504854369,,5.0,6.0,R,R,,,,,,-1.0,0,1
319978,2012-09-20,2012,NYY,TOR,461833.0,444836.0,5.79,3.88,4.753571428571428,5.13125,0.1407185628742515,0.1214574898785425,0.08083832335329341,0.08502024291497975,0.059880239520958084,0.03643724696356275,1.49,1.65,1.0848214285714286,1.18125,7.0,6.0,R,L,1.9100000000000001,-0.37767857142857153,0.023442992557395334,-0.15999999999999992,-0.09642857142857131,1.0,0,0
319979,2012-09-21,2012,COL,ARI,519141.0,489119.0,5.4,4.5,2.7636363636363637,5.25,0.16883116883116883,0.1388888888888889,0.06493506493506493,0.1,0.1038961038961039,0.03888888888888889,1.31,1.65,0.0,1.35,6.0,6.0,L,L,0.9000000000000004,-2.4863636363636363,0.06500721500721501,-0.33999999999999986,-1.35,0.0,0,0
319980,2012-09-21,2012,PHI,ATL,452718.0,462102.0,3.22,3.6,4.726162790697675,3.8461538461538463,0.12343096234309624,0.26296296296296295,0.06276150627615062,0.08518518518518518,0.06066945606694561,0.17777777777777776,1.22,1.17,1.0988372093023255,1.176923076923077,6.0,6.0,R,R,-0.3799999999999999,0.8800089445438286,-0.11710832171083214,0.050000000000000044,-0.07808586762075143,0.0,0,0
319981,2012-09-21,2012,BOS,BAL,452657.0,456068.0,3.47,,4.003478260869565,,0.22778473091364204,,0.09386733416770963,,0.1339173967459324,,1.26,,0.9391304347826087,,5.0,9.0,L,R,,,,,,-4.0,0,1
319982,2012-09-21,2012,ANA,CHW,429722.0,408241.0,3.38,4.92,4.170845481049563,3.3880597014925375,0.18756585879873552,0.20212765957446807,0.07586933614330875,0.05106382978723404,0.11169652265542677,0.15106382978723404,1.22,1.26,1.02332361516035,0.8059701492537313,9.0,5.0,R,R,-1.54,0.7827857795570252,-0.039367307131807264,-0.040000000000000036,0.21735346590661864,4.0,0,0
319983,2012-09-21,2012,KCR,CLE,434669.0,475416.0,1.23,3.21,3.6772727272727277,3.45462962962963,0.11666666666666667,0.17400881057268722,0.08333333333333333,0.07158590308370044,0.03333333333333334,0.10242290748898678,1.09,1.28,0.0,0.4583333333333333,8.0,6.0,R,R,-1.98,0.22264309764309775,-0.06908957415565344,-0.18999999999999995,-0.4583333333333333,2.0,0,0
319984,2012-09-21,2012,NYM,MIA,477003.0,545363.0,4.4,8.53,3.536864406779661,6.2,0.1988472622478386,0.13333333333333333,0.06340057636887608,0.06666666666666667,0.13544668587896252,0.06666666666666667,1.41,1.66,0.8008474576271186,2.1315789473684212,7.0,7.0,L,R,-4.129999999999999,-2.663135593220339,0.06878001921229586,-0.25,-1.3307314897413027,0.0,0,0
319985,2012-09-21,2012,CIN,LAD,276520.0,430599.0,5.07,5.01,5.888442211055277,3.8048387096774197,0.12631578947368421,0.19444444444444445,0.05263157894736842,0.05,0.0736842105263158,0.14444444444444443,1.37,1.48,2.080402010050251,1.0887096774193548,7.0,6.0,R,R,0.0600000000000005,2.083603501377857,-0.07076023391812863,-0.10999999999999988,0.9916923326308964,1.0,0,0
319986,2012-09-21,2012,WSN,MIL,429719.0,451788.0,3.79,3.54,3.720868113522538,3.9026578073089704,0.1718931475029036,0.1919805589307412,0.07200929152148665,0.0692588092345079,0.09988385598141696,0.1227217496962333,1.44,1.16,0.7212020033388982,0.9867109634551495,6.0,6.0,R,R,0.25,-0.1817896937864325,-0.022837893714816343,0.28,-0.26550896011625136,0.0,0,0
319988,2012-09-21,2012,NYY,OAK,282332.0,519105.0,3.0,0.0,3.0525280898876406,3.376470588235294,0.233502538071066,0.045454545454545456,0.06192893401015229,0.045454545454545456,0.1715736040609137,0.0,1.23,0.88,0.6446629213483146,0.0,7.0,6.0,L,R,3.0,-0.32394249834765354,0.1715736040609137,0.35,0.6446629213483146,1.0,0,0
319989,2012-09-21,2012,HOU,PIT,429440.0,502046.0,9.0,6.48,3.7,6.92,0.09090909090909091,0.0641025641025641,0.09090909090909091,0.1282051282051282,0.0,-0.0641025641025641,3.0,1.86,0.0,1.6199999999999999,7.0,5.0,R,L,2.5199999999999996,-3.2199999999999998,0.0641025641025641,1.14,-1.6199999999999999,2.0,0,0
319990,2012-09-21,2012,SFG,SDP,285064.0,543391.0,2.71,,3.8400742115027833,,0.1848404255319149,,0.08111702127659574,,0.10372340425531916,,1.25,,0.75139146567718,,5.0,6.0,R,R,,,,,,-1.0,0,1
319991,2012-09-21,2012,CHC,STL,458690.0,112020.0,4.89,3.45,4.4977867203219315,3.237921348314607,0.1627260083449235,0.19176706827309237,0.06815020862308763,0.055220883534136546,0.09457579972183588,0.13654618473895583,1.42,1.26,1.2494969818913482,0.6067415730337078,5.0,359.0,R,R,1.4399999999999995,1.2598653720073245,-0.04197038501711994,0.15999999999999992,0.6427554088576404,-354.0,0,0
319992,2012-09-21,2012,SEA,TEX,547874.0,527048.0,,,,,,,,,,,,,,,7.0,59.0,R,L,,,,,,-52.0,1,1
319993,2012-09-21,2012,TBR,TOR,448306.0,453646.0,2.82,4.04,3.593048128342246,4.274766355140187,0.23076923076923078,0.14977973568281938,0.06666666666666667,0.07048458149779736,0.16410256410256413,0.07929515418502202,1.04,1.26,0.9385026737967914,0.9252336448598131,6.0,6.0,R,R,-1.2200000000000002,-0.6817182267979409,0.08480740991754211,-0.21999999999999997,0.013269028936978344,0.0,0,0
319994,2012-09-22,2012,COL,ARI,468504.0,571578.0,3.62,,4.401030927835052,,0.18137847642079807,,0.10519951632406288,,0.0761789600967352,,1.31,,0.9278350515463918,,5.0,6.0,R,L,,,,,,-1.0,0,1
319995,2012-09-22,2012,PHI,ATL,136880.0,501985.0,2.35,4.14,2.374037089871612,3.5629032258064517,0.2357984994640943,0.21329639889196675,0.03751339764201501,0.08310249307479224,0.1982851018220793,0.1301939058171745,1.04,1.49,0.38516405135520687,0.7620967741935484,6.0,6.0,R,L,-1.7899999999999996,-1.1888661359348398,0.06809119600490482,-0.44999999999999996,-0.3769327228383415,0.0,0,0
319996,2012-09-22,2012,BOS,BAL,346871.0,150116.0,6.03,3.69,4.715463917525773,4.462166405023548,0.10884353741496598,0.14839424141749724,0.08390022675736962,0.07308970099667775,0.024943310657596363,0.0753045404208195,1.69,1.32,0.8350515463917526,0.9748822605965463,5.0,6.0,R,L,2.3400000000000003,0.25329751250222543,-0.05036122976322313,0.3699999999999999,-0.13983071420479365,-1.0,0,0
319997,2012-09-22,2012,ANA,CHW,429717.0,500779.0,3.17,,3.158041958041958,,0.20146904512067157,,0.03462749213011543,,0.16684155299055614,,1.02,,0.7552447552447552,,6.0,5.0,R,L,,,,,,1.0,0,1
319998,2012-09-22,2012,KCR,CLE,519293.0,434622.0,,4.68,,3.847787610619469,,0.21897810218978103,,0.0948905109489051,,0.12408759124087593,,1.4,,0.8123893805309734,6.0,6.0,L,R,,,,,,0.0,1,0
319999,2012-09-22,2012,NYM,MIA,285079.0,279824.0,3.28,3.59,3.9428115015974443,4.154545454545454,0.15296803652968036,0.12703962703962704,0.06164383561643835,0.05244755244755245,0.091324200913242,0.07459207459207459,1.23,1.3,0.7763578274760383,0.9204545454545454,5.0,7.0,R,L,-0.31000000000000005,-0.21173395294801,0.016732126321167412,-0.07000000000000006,-0.1440967179785071,-2.0,0,0
320000,2012-09-22,2012,CIN,LAD,502009.0,543155.0,3.47,,3.3389365351629503,,0.23153942428035043,,0.07759699624530664,,0.1539424280350438,,1.18,,0.7409948542024013,,6.0,6.0,R,R,,,,,,0.0,0,1
320001,2012-09-22,2012,WSN,MIL,461829.0,503449.0,3.12,,3.813861386138614,,0.22800925925925927,,0.10532407407407407,,0.1226851851851852,,1.32,,0.7574257425742574,,6.0,6.0,L,R,,,,,,0.0,0,1
320002,2012-09-22,2012,DET,MIN,450729.0,465679.0,2.83,3.0,3.19075500770416,3.5333333333333337,0.16685714285714287,0.23529411764705882,0.04228571428571429,0.17647058823529413,0.12457142857142858,0.05882352941176469,1.06,2.67,0.4576271186440678,0.0,5.0,7.0,R,R,-0.16999999999999993,-0.34257832562917345,0.06574789915966389,-1.6099999999999999,0.4576271186440678,-2.0,0,0
320003,2012-09-22,2012,NYY,OAK,467100.0,429715.0,3.7,,4.179838709677419,,0.13920454545454544,,0.08096590909090909,,0.058238636363636354,,1.33,,0.7076612903225806,,7.0,24.0,R,L,,,,,,-17.0,0,1
320004,2012-09-22,2012,HOU,PIT,572971.0,429781.0,,4.79,,5.024675324675325,,0.11666666666666667,,0.05909090909090909,,0.05757575757575758,,1.39,,1.4025974025974026,7.0,5.0,L,R,,,,,,2.0,1,0
320005,2012-09-22,2012,SFG,SDP,518516.0,599819.0,3.21,,2.843322475570033,,0.22630331753554503,,0.054502369668246446,,0.17180094786729858,,1.21,,0.5276872964169381,,5.0,6.0,L,L,,,,,,-1.0,0,1
320006,2012-09-22,2012,CHC,STL,475243.0,425794.0,4.84,2.42,4.2377358490566035,2.9785817655571636,0.16414686825053995,0.23406593406593407,0.08639308855291576,0.06153846153846154,0.07775377969762419,0.17252747252747253,1.49,1.05,0.8490566037735849,0.5861070911722142,5.0,6.0,L,R,2.42,1.25915408349944,-0.09477369282984834,0.43999999999999995,0.2629495126013708,-1.0,0,0
320007,2012-09-22,2012,SEA,TEX,518444.0,457448.0,4.27,3.39,4.63298969072165,3.6901256732495513,0.1037037037037037,0.16321243523316062,0.037037037037037035,0.07383419689119171,0.06666666666666667,0.08937823834196891,1.25,1.28,1.2061855670103092,0.63016157989228,6.0,6.0,R,L,0.8799999999999994,0.9428640174720986,-0.022711571675302245,-0.030000000000000027,0.5760239871180292,0.0,0,0
